day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
1;34700;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;122.0
1;34800;SQUID_INK;1846;14;;;;;1849;24;;;;;1847.5;523.1015625
1;34800;RAINFOREST_RESIN;9998;3;9996;2;9995;22;10004;2;10005;22;;;10001.0;122.0
1;34800;KELP;2034;14;;;;;2037;24;;;;;2035.5;-84.15234375
1;34900;KELP;2034;24;;;;;2037;24;;;;;2035.5;-85.298828125
1;34900;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;122.0
1;34900;SQUID_INK;1844;24;;;;;1848;24;;;;;1846.0;492.72265625
1;35000;SQUID_INK;1844;29;;;;;1847;29;;;;;1845.5;487.23828125
1;35000;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;122.0
1;35000;KELP;2034;29;;;;;2037;29;;;;;2035.5;-87.51171875
1;35100;SQUID_INK;1844;23;;;;;1847;23;;;;;1845.5;479.828125
1;35100;KELP;2034;23;;;;;2037;23;;;;;2035.5;-87.6484375
1;35100;RAINFOREST_RESIN;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;122.0
1;35200;SQUID_INK;1844;24;;;;;1846;3;1847;24;;;1845.0;488.41796875
1;35200;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;122.0
1;35200;KELP;2034;24;;;;;2036;3;2037;24;;;2035.0;-88.4765625
1;35300;KELP;2034;31;;;;;2037;23;;;;;2035.5;-89.234375
1;35300;SQUID_INK;1845;31;;;;;1848;23;;;;;1846.5;500.55078125
1;35300;RAINFOREST_RESIN;9998;8;9996;1;9995;22;10004;1;10005;22;;;10001.0;122.0
1;35400;RAINFOREST_RESIN;10002;1;9996;2;9995;25;10004;2;10005;25;;;10003.0;122.0
1;35400;KELP;2034;27;;;;;2037;2;2038;25;;;2035.5;-90.06640625
1;35400;SQUID_INK;1844;27;;;;;1847;27;;;;;1845.5;484.21484375
1;35500;KELP;2034;29;;;;;2037;29;;;;;2035.5;-88.634765625
1;35500;SQUID_INK;1845;29;;;;;1848;29;;;;;1846.5;503.78125
1;35500;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;124.0
1;35600;SQUID_INK;1844;24;;;;;1847;24;;;;;1845.5;487.984375
1;35600;RAINFOREST_RESIN;9996;1;9995;23;;;10002;3;10004;1;10005;23;9999.0;124.0
1;35600;KELP;2034;24;;;;;2037;24;;;;;2035.5;-83.8203125
1;35700;KELP;2034;2;2033;29;;;2037;31;;;;;2035.5;-81.53515625
1;35700;SQUID_INK;1842;31;;;;;1845;31;;;;;1843.5;452.54296875
1;35700;RAINFOREST_RESIN;9996;2;9995;29;;;10002;9;10004;2;10005;29;9999.0;124.0
1;35800;RAINFOREST_RESIN;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;124.0
1;35800;KELP;2034;29;;;;;2037;23;;;;;2035.5;-83.7890625
1;35800;SQUID_INK;1843;29;;;;;1846;23;;;;;1844.5;469.265625
1;35900;KELP;2034;30;;;;;2037;30;;;;;2035.5;-84.359375
1;35900;SQUID_INK;1839;30;;;;;1842;2;1843;28;;;1840.5;403.7109375
1;35900;RAINFOREST_RESIN;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;124.0
1;36000;SQUID_INK;1841;30;;;;;1842;2;1843;2;1844;30;1841.5;436.7890625
1;36000;RAINFOREST_RESIN;9995;30;;;;;10000;2;10002;9;10005;30;9997.5;124.0
1;36000;KELP;2034;30;;;;;2035;2;2036;2;2037;30;2034.5;-84.21875
1;36100;KELP;2034;23;;;;;2036;6;2037;23;;;2035.0;-85.931640625
1;36100;SQUID_INK;1841;23;;;;;1843;6;1844;23;;;1842.0;428.23828125
1;36100;RAINFOREST_RESIN;9998;7;9996;2;9995;21;10004;2;10005;21;;;10001.0;124.0
1;36200;RAINFOREST_RESIN;9998;5;9996;1;9995;29;10004;1;10005;29;;;10001.0;124.0
1;36200;KELP;2034;30;;;;;2037;30;;;;;2035.5;-83.509765625
1;36200;SQUID_INK;1842;30;;;;;1845;30;;;;;1843.5;452.41796875
1;36300;SQUID_INK;1843;31;;;;;1846;31;;;;;1844.5;463.140625
1;36300;KELP;2034;31;;;;;2037;31;;;;;2035.5;-85.77734375
1;36300;RAINFOREST_RESIN;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;124.0
1;36400;SQUID_INK;1842;30;;;;;1845;29;;;;;1843.5;451.234375
1;36400;RAINFOREST_RESIN;9996;1;9995;28;;;10002;8;10004;1;10005;28;9999.0;124.0
1;36400;KELP;2034;30;;;;;2037;29;;;;;2035.5;-87.189453125
1;36500;SQUID_INK;1843;28;;;;;1846;29;;;;;1844.5;472.68359375
1;36500;KELP;2034;28;;;;;2037;29;;;;;2035.5;-87.326171875
1;36500;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;124.0
1;36600;RAINFOREST_RESIN;9996;1;9995;30;;;10000;2;10004;1;10005;30;9998.0;124.0
1;36600;KELP;2034;31;;;;;2035;2;2037;31;;;2034.5;-87.0625
1;36600;SQUID_INK;1841;31;;;;;1842;2;1844;31;;;1841.5;437.4140625
1;36700;SQUID_INK;1842;22;;;;;1845;22;;;;;1843.5;450.46875
1;36700;KELP;2034;22;;;;;2037;22;;;;;2035.5;-87.07421875
1;36700;RAINFOREST_RESIN;10002;1;9996;1;9995;21;10004;1;10005;21;;;10003.0;124.0
1;36800;SQUID_INK;1844;2;1843;23;;;1847;25;;;;;1845.5;477.63671875
1;36800;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;124.0
1;36800;KELP;2034;25;;;;;2037;25;;;;;2035.5;-86.9296875
1;36900;SQUID_INK;1845;22;;;;;1848;22;;;;;1846.5;502.7578125
1;36900;KELP;2034;22;;;;;2037;22;;;;;2035.5;-86.78515625
1;36900;RAINFOREST_RESIN;9998;6;9995;22;;;10005;22;;;;;10001.5;124.0
1;37000;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;124.0
1;37000;KELP;2034;22;;;;;2037;22;;;;;2035.5;-86.921875
1;37000;SQUID_INK;1844;22;;;;;1847;22;;;;;1845.5;479.64453125
1;37100;SQUID_INK;1845;5;1844;24;;;1847;24;;;;;1846.0;478.87109375
1;37100;KELP;2035;5;2034;24;;;2037;24;;;;;2036.0;-86.484375
1;37100;RAINFOREST_RESIN;10000;5;9995;24;;;10005;24;;;;;10002.5;124.0
1;37200;SQUID_INK;1844;29;;;;;1847;29;;;;;1845.5;479.953125
1;37200;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;124.0
1;37200;KELP;2034;29;;;;;2037;29;;;;;2035.5;-86.19921875
1;37300;SQUID_INK;1840;23;;;;;1842;4;1843;23;;;1841.0;417.35546875
1;37300;KELP;2034;23;;;;;2036;4;2037;23;;;2035.0;-86.4765625
1;37300;RAINFOREST_RESIN;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;124.0
1;37400;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;124.0
1;37400;KELP;2034;26;;;;;2037;22;;;;;2035.5;-86.623046875
1;37400;SQUID_INK;1842;26;;;;;1845;22;;;;;1843.5;444.6171875
1;37500;KELP;2035;5;2034;31;;;2037;31;;;;;2036.0;-85.482421875
1;37500;SQUID_INK;1844;5;1843;31;;;1846;31;;;;;1845.0;467.4765625
1;37500;RAINFOREST_RESIN;10000;5;9996;1;9995;30;10004;1;10005;30;;;10002.0;124.0
1;37600;KELP;2034;25;;;;;2036;5;2037;25;;;2035.0;-85.19921875
1;37600;SQUID_INK;1845;25;;;;;1847;5;1848;25;;;1846.0;506.09765625
1;37600;RAINFOREST_RESIN;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;124.0
1;37700;SQUID_INK;1844;20;;;;;1847;20;;;;;1845.5;491.8125
1;37700;RAINFOREST_RESIN;10002;1;9995;20;;;10005;20;;;;;10003.5;124.0
1;37700;KELP;2034;20;;;;;2037;20;;;;;2035.5;-85.482421875
1;37800;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;124.0
1;37800;KELP;2034;25;;;;;2037;25;;;;;2035.5;-85.0625
1;37800;SQUID_INK;1848;25;;;;;1851;25;;;;;1849.5;550.72265625
1;37900;KELP;2034;29;;;;;2037;29;;;;;2035.5;-85.34375
1;37900;SQUID_INK;1848;29;;;;;1851;29;;;;;1849.5;554.87109375
1;37900;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;124.0
1;38000;KELP;2034;30;;;;;2037;30;;;;;2035.5;-86.484375
1;38000;SQUID_INK;1848;30;;;;;1852;30;;;;;1850.0;564.3671875
1;38000;RAINFOREST_RESIN;9998;3;9995;30;;;10005;30;;;;;10001.5;124.0
1;38100;SQUID_INK;1848;29;;;;;1850;4;1851;29;;;1849.0;556.921875
1;38100;RAINFOREST_RESIN;9998;4;9996;1;9995;28;10004;1;10005;28;;;10001.0;124.0
1;38100;KELP;2034;29;;;;;2036;4;2037;29;;;2035.0;-86.197265625
1;38200;RAINFOREST_RESIN;9998;4;9996;2;9995;29;10004;2;10005;29;;;10001.0;124.0
1;38200;KELP;2034;31;;;;;2037;31;;;;;2035.5;-85.91015625
1;38200;SQUID_INK;1848;31;;;;;1851;31;;;;;1849.5;550.9609375
1;38300;KELP;2034;27;;;;;2037;22;;;;;2035.5;-86.501953125
1;38300;SQUID_INK;1849;27;;;;;1852;22;;;;;1850.5;578.03515625
1;38300;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;124.0
1;38400;KELP;2034;27;;;;;2037;31;;;;;2035.5;-87.07421875
1;38400;SQUID_INK;1849;29;;;;;1850;2;1853;31;;;1849.5;585.7265625
1;38400;RAINFOREST_RESIN;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;124.0
1;38500;SQUID_INK;1850;24;;;;;1853;24;;;;;1851.5;593.265625
1;38500;RAINFOREST_RESIN;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;124.0
1;38500;KELP;2034;24;;;;;2037;24;;;;;2035.5;-87.923828125
1;38600;RAINFOREST_RESIN;10002;1;9996;2;9995;29;10004;2;10005;29;;;10003.0;124.0
1;38600;KELP;2034;31;;;;;2037;31;;;;;2035.5;-86.740234375
1;38600;SQUID_INK;1850;31;;;;;1853;31;;;;;1851.5;594.32421875
1;38700;KELP;2034;21;;;;;2037;22;;;;;2035.5;-87.728515625
1;38700;SQUID_INK;1850;21;;;;;1853;22;;;;;1851.5;596.8203125
1;38700;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;124.0
1;38800;KELP;2034;27;;;;;2036;2;2037;27;;;2035.0;-88.306640625
1;38800;SQUID_INK;1850;27;;;;;1852;2;1853;27;;;1851.0;598.24609375
1;38800;RAINFOREST_RESIN;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;124.0
1;38900;SQUID_INK;1851;25;;;;;1854;25;;;;;1852.5;611.3828125
1;38900;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;124.0
1;38900;KELP;2034;25;;;;;2037;25;;;;;2035.5;-87.171875
1;39000;RAINFOREST_RESIN;9996;1;9995;23;;;10000;3;10004;1;10005;23;9998.0;124.0
1;39000;KELP;2034;24;;;;;2035;3;2036;6;2037;24;2034.5;-89.828125
1;39000;SQUID_INK;1852;1;1851;23;;;1853;9;1855;24;;;1852.5;620.8515625
1;39100;KELP;2034;38;;;;;2037;30;;;;;2035.5;-89.41015625
1;39100;SQUID_INK;1850;38;;;;;1853;30;;;;;1851.5;592.46875
1;39100;RAINFOREST_RESIN;9996;2;9995;28;;;9998;3;10004;2;10005;28;9997.0;124.0
1;39200;KELP;2034;26;;;;;2035;4;2037;21;;;2034.5;-88.83984375
1;39200;SQUID_INK;1849;26;;;;;1850;4;1852;21;;;1849.5;572.3515625
1;39200;RAINFOREST_RESIN;9995;21;;;;;10000;4;10005;21;;;9997.5;126.0
1;39300;SQUID_INK;1849;24;;;;;1853;24;;;;;1851.0;585.375
1;39300;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;126.0
1;39300;KELP;2034;24;;;;;2037;24;;;;;2035.5;-89.19921875
1;39400;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;126.0
1;39400;KELP;2034;21;;;;;2038;21;;;;;2036.0;-90.484375
1;39400;SQUID_INK;1848;21;;;;;1851;21;;;;;1849.5;552.94140625
1;39500;KELP;2034;29;;;;;2036;3;2037;29;;;2035.0;-89.078125
1;39500;SQUID_INK;1847;29;;;;;1849;3;1851;29;;;1848.0;549.34765625
1;39500;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;126.0
1;39600;SQUID_INK;1849;31;;;;;1852;31;;;;;1850.5;580.1328125
1;39600;KELP;2034;31;;;;;2037;31;;;;;2035.5;-89.37109375
1;39600;RAINFOREST_RESIN;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;126.0
1;39700;RAINFOREST_RESIN;9996;1;9995;29;;;10000;6;10004;1;10005;29;9998.0;126.0
1;39700;SQUID_INK;1849;29;;;;;1850;6;1852;30;;;1849.5;578.73828125
1;39700;KELP;2034;29;;;;;2035;6;2037;30;;;2034.5;-89.37109375
1;39800;RAINFOREST_RESIN;9996;2;9995;22;;;9998;1;10004;2;10005;22;9997.0;126.0
1;39800;KELP;2034;24;;;;;2037;24;;;;;2035.5;-88.0859375
1;39800;SQUID_INK;1849;24;;;;;1852;24;;;;;1850.5;573.6796875
1;39900;KELP;2034;29;;;;;2036;7;2037;29;;;2035.0;-86.529296875
1;39900;RAINFOREST_RESIN;9998;10;9996;1;9995;28;10004;1;10005;28;;;10001.0;128.0
1;39900;SQUID_INK;1849;29;;;;;1851;7;1853;29;;;1850.0;584.30859375
1;40000;KELP;2034;26;;;;;2037;26;;;;;2035.5;-85.2578125
1;40000;SQUID_INK;1849;26;;;;;1852;26;;;;;1850.5;571.82421875
1;40000;RAINFOREST_RESIN;10002;11;9996;1;9995;25;10004;1;10005;25;;;10003.0;128.0
1;40100;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;130.0
1;40100;SQUID_INK;1851;30;;;;;1853;4;1854;30;;;1852.0;612.68359375
1;40100;KELP;2034;30;;;;;2036;4;2037;30;;;2035.0;-87.943359375
1;40200;RAINFOREST_RESIN;9996;1;9995;24;;;10002;7;10004;1;10005;24;9999.0;130.0
1;40200;KELP;2034;25;;;;;2037;25;;;;;2035.5;-89.50390625
1;40200;SQUID_INK;1851;25;;;;;1854;25;;;;;1852.5;617.7734375
1;40300;KELP;2034;30;;;;;2037;30;;;;;2035.5;-88.07421875
1;40300;RAINFOREST_RESIN;10002;4;9996;1;9995;29;10004;1;10005;29;;;10003.0;130.0
1;40300;SQUID_INK;1851;30;;;;;1854;30;;;;;1852.5;607.9375
1;40400;KELP;2034;25;;;;;2037;25;;;;;2035.5;-86.87109375
1;40400;SQUID_INK;1852;25;;;;;1855;25;;;;;1853.5;622.22265625
1;40400;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;132.0
1;40500;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;132.0
1;40500;SQUID_INK;1851;22;;;;;1854;22;;;;;1852.5;605.125
1;40500;KELP;2034;22;;;;;2037;22;;;;;2035.5;-86.87890625
1;40600;RAINFOREST_RESIN;10002;1;9995;28;;;10005;28;;;;;10003.5;132.0
1;40600;KELP;2034;28;;;;;2037;28;;;;;2035.5;-86.7265625
1;40600;SQUID_INK;1851;28;;;;;1854;28;;;;;1852.5;605.15234375
1;40700;KELP;2036;1;2034;36;;;2037;30;;;;;2036.5;-86.599609375
1;40700;RAINFOREST_RESIN;9998;10;9996;1;9995;29;10004;1;10005;29;;;10001.0;132.0
1;40700;SQUID_INK;1854;1;1853;6;1852;30;1856;30;;;;;1855.0;637.7421875
1;40800;SQUID_INK;1852;21;;;;;1855;21;;;;;1853.5;628.35546875
1;40800;KELP;2034;21;;;;;2037;21;;;;;2035.5;-87.158203125
1;40800;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;132.0
1;40900;RAINFOREST_RESIN;9998;2;9995;25;;;10005;25;;;;;10001.5;132.0
1;40900;SQUID_INK;1852;3;1851;25;;;1855;25;;;;;1853.5;621.41015625
1;40900;KELP;2034;28;;;;;2037;25;;;;;2035.5;-85.6015625
1;41000;RAINFOREST_RESIN;9998;10;9996;1;9995;20;10000;2;10004;1;10005;20;9999.0;132.0
1;41000;SQUID_INK;1852;21;;;;;1853;2;1854;7;1855;21;1852.5;628.0234375
1;41000;KELP;2034;1;2033;20;;;2035;2;2036;7;2037;21;2034.5;-81.8984375
1;41100;KELP;2034;25;;;;;2037;25;;;;;2035.5;-84.0234375
1;41100;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;132.0
1;41100;SQUID_INK;1851;25;;;;;1854;25;;;;;1852.5;614.046875
1;41200;SQUID_INK;1852;20;;;;;1855;20;;;;;1853.5;625.7578125
1;41200;KELP;2034;20;;;;;2037;20;;;;;2035.5;-84.013671875
1;41200;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;132.0
1;41300;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;132.0
1;41300;SQUID_INK;1856;35;;;;;1859;27;;;;;1857.5;699.140625
1;41300;KELP;2034;35;;;;;2037;27;;;;;2035.5;-83.146484375
1;41400;RAINFOREST_RESIN;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;132.0
1;41400;SQUID_INK;1855;30;;;;;1858;30;;;;;1856.5;677.5703125
1;41400;KELP;2034;30;;;;;2037;30;;;;;2035.5;-87.814453125
1;41500;KELP;2034;38;;;;;2037;31;;;;;2035.5;-93.2099609375
1;41500;RAINFOREST_RESIN;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;132.0
1;41500;SQUID_INK;1854;38;;;;;1857;31;;;;;1855.5;662.298828125
1;41600;SQUID_INK;1853;26;;;;;1856;26;;;;;1854.5;656.6953125
1;41600;KELP;2034;26;;;;;2037;26;;;;;2035.5;-93.537109375
1;41600;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;132.0
1;41700;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;132.0
1;41700;SQUID_INK;1859;2;1857;23;;;1860;23;;;;;1859.5;705.005859375
1;41700;KELP;2036;2;2034;23;;;2038;23;;;;;2037.0;-97.7529296875
1;41800;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;132.0
1;41800;SQUID_INK;1857;21;;;;;1860;22;;;;;1858.5;701.22265625
1;41800;KELP;2034;21;;;;;2037;1;2038;21;;;2035.5;-104.3173828125
1;41900;KELP;2034;28;;;;;2038;28;;;;;2036.0;-107.88623046875
1;41900;RAINFOREST_RESIN;9995;28;;;;;10002;8;10005;28;;;9998.5;132.0
1;41900;SQUID_INK;1855;28;;;;;1859;28;;;;;1857.0;687.1953125
1;42000;SQUID_INK;1857;28;;;;;1860;28;;;;;1858.5;685.990234375
1;42000;KELP;2034;28;;;;;2037;1;2038;27;;;2035.5;-114.167236328125
1;42000;RAINFOREST_RESIN;9996;1;9995;27;;;9998;1;10004;1;10005;27;9997.0;132.0
1;42100;RAINFOREST_RESIN;10002;2;9995;22;;;10005;22;;;;;10003.5;134.0
1;42100;SQUID_INK;1857;29;;;;;1860;22;;;;;1858.5;682.324462890625
1;42100;KELP;2035;7;2034;22;;;2038;22;;;;;2036.5;-117.431640625
1;42200;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;136.0
1;42200;SQUID_INK;1858;22;;;;;1861;22;;;;;1859.5;675.433837890625
1;42200;KELP;2034;22;;;;;2038;22;;;;;2036.0;-123.6875
1;42300;KELP;2034;22;;;;;2038;22;;;;;2036.0;-130.18359375
1;42300;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;136.0
1;42300;SQUID_INK;1860;22;;;;;1863;22;;;;;1861.5;660.78515625
1;42400;SQUID_INK;1859;28;;;;;1862;2;1863;26;;;1860.5;661.927734375
1;42400;KELP;2034;28;;;;;2037;2;2038;26;;;2035.5;-136.830078125
1;42400;RAINFOREST_RESIN;9996;2;9995;26;;;10002;2;10004;2;10005;26;9999.0;136.0
1;42500;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;136.0
1;42500;SQUID_INK;1860;24;;;;;1861;2;1863;24;;;1860.5;652.595703125
1;42500;KELP;2034;24;;;;;2036;2;2038;24;;;2035.0;-140.58203125
1;42600;RAINFOREST_RESIN;9995;28;;;;;10005;28;;;;;10000.0;136.0
1;42600;SQUID_INK;1860;1;1858;28;;;1861;28;;;;;1860.5;668.078125
1;42600;KELP;2036;1;2034;28;;;2038;28;;;;;2037.0;-140.91015625
1;42700;KELP;2034;24;;;;;2037;1;2038;23;;;2035.5;-140.90234375
1;42700;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;136.0
1;42700;SQUID_INK;1860;24;;;;;1863;24;;;;;1861.5;644.73828125
1;42800;SQUID_INK;1858;29;;;;;1859;2;1861;29;;;1858.5;671.818359375
1;42800;KELP;2034;29;;;;;2035;2;2038;29;;;2034.5;-141.44921875
1;42800;RAINFOREST_RESIN;9995;29;;;;;10000;2;10005;29;;;9997.5;136.0
1;42900;RAINFOREST_RESIN;10002;5;9995;20;;;10005;20;;;;;10003.5;136.0
1;42900;SQUID_INK;1860;20;;;;;1863;20;;;;;1861.5;643.548828125
1;42900;KELP;2034;20;;;;;2038;20;;;;;2036.0;-139.08203125
1;43000;RAINFOREST_RESIN;9996;1;9995;26;;;10002;6;10004;1;10005;26;9999.0;136.0
1;43000;SQUID_INK;1864;27;;;;;1867;27;;;;;1865.5;597.44140625
1;43000;KELP;2034;27;;;;;2037;1;2038;26;;;2035.5;-141.828125
1;43100;KELP;2034;25;;;;;2037;1;2038;24;;;2035.5;-140.3828125
1;43100;RAINFOREST_RESIN;9998;9;9996;1;9995;24;10004;1;10005;24;;;10001.0;136.0
1;43100;SQUID_INK;1865;1;1864;24;;;1868;25;;;;;1866.5;586.740234375
1;43200;SQUID_INK;1863;31;;;;;1866;31;;;;;1864.5;607.783203125
1;43200;KELP;2034;31;;;;;2037;2;2038;29;;;2035.5;-140.5703125
1;43200;RAINFOREST_RESIN;9996;2;9995;29;;;10002;5;10004;2;10005;29;9999.0;136.0
1;43300;RAINFOREST_RESIN;9998;10;9995;20;;;10005;20;;;;;10001.5;136.0
1;43300;SQUID_INK;1864;1;1861;20;;;1865;20;;;;;1864.5;625.91015625
1;43300;KELP;2036;1;2034;20;;;2038;20;;;;;2037.0;-141.66015625
1;43400;RAINFOREST_RESIN;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;136.0
1;43400;SQUID_INK;1860;24;;;;;1863;24;;;;;1861.5;642.7109375
1;43400;KELP;2034;24;;;;;2038;24;;;;;2036.0;-139.8515625
1;43500;KELP;2035;6;2034;25;;;2038;25;;;;;2036.5;-139.46875
1;43500;RAINFOREST_RESIN;9996;1;9995;24;;;10002;7;10004;1;10005;24;9999.0;136.0
1;43500;SQUID_INK;1861;31;;;;;1864;25;;;;;1862.5;633.35546875
1;43600;SQUID_INK;1853;22;;;;;1855;1;1856;22;;;1854.0;739.099609375
1;43600;RAINFOREST_RESIN;9995;22;;;;;10002;5;10005;22;;;9998.5;136.0
1;43600;KELP;2034;22;;;;;2036;1;2038;22;;;2035.0;-141.81640625
1;43700;SQUID_INK;1853;30;;;;;1856;30;;;;;1854.5;733.65234375
1;43700;KELP;2034;30;;;;;2037;1;2038;29;;;2035.5;-141.640625
1;43700;RAINFOREST_RESIN;9996;1;9995;29;;;10002;6;10004;1;10005;29;9999.0;136.0
1;43800;SQUID_INK;1853;1;1852;22;;;1856;23;;;;;1854.5;743.04296875
1;43800;RAINFOREST_RESIN;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;136.0
1;43800;KELP;2034;23;;;;;2037;1;2038;22;;;2035.5;-140.7109375
1;43900;KELP;2034;32;;;;;2037;26;;;;;2035.5;-142.5234375
1;43900;RAINFOREST_RESIN;9996;2;9995;24;;;10002;2;10004;2;10005;24;9999.0;136.0
1;43900;SQUID_INK;1852;32;;;;;1855;26;;;;;1853.5;748.69140625
1;44000;SQUID_INK;1852;27;;;;;1855;27;;;;;1853.5;753.1015625
1;44000;RAINFOREST_RESIN;10002;4;9998;10;9996;2;10004;2;10005;25;;;10003.0;136.0
1;44000;KELP;2034;27;;;;;2037;27;;;;;2035.5;-151.37109375
1;44100;KELP;2034;24;;;;;2036;4;2037;24;;;2035.0;-148.453125
1;44100;SQUID_INK;1849;24;;;;;1851;4;1852;24;;;1850.0;791.12890625
1;44100;RAINFOREST_RESIN;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;136.0
1;44200;SQUID_INK;1847;24;;;;;1850;24;;;;;1848.5;815.75
1;44200;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;136.0
1;44200;KELP;2034;24;;;;;2037;24;;;;;2035.5;-142.99609375
1;44300;KELP;2034;26;;;;;2037;26;;;;;2035.5;-145.765625
1;44300;SQUID_INK;1850;26;;;;;1853;26;;;;;1851.5;778.451171875
1;44300;RAINFOREST_RESIN;9996;2;9995;24;;;9998;2;10004;2;10005;24;9997.0;136.0
1;44400;RAINFOREST_RESIN;9996;1;9995;25;;;10002;7;10004;1;10005;25;9999.0;138.0
1;44400;KELP;2034;27;;;;;2037;26;;;;;2035.5;-147.59375
1;44400;SQUID_INK;1850;1;1849;26;;;1853;26;;;;;1851.5;782.875
1;44500;KELP;2034;30;;;;;2037;30;;;;;2035.5;-147.0546875
1;44500;SQUID_INK;1849;30;;;;;1852;30;;;;;1850.5;787.232421875
1;44500;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;138.0
1;44600;SQUID_INK;1850;22;;;;;1853;22;;;;;1851.5;774.1328125
1;44600;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;138.0
1;44600;KELP;2034;22;;;;;2037;22;;;;;2035.5;-148.34765625
1;44700;KELP;2034;27;;;;;2036;6;2037;27;;;2035.0;-148.90234375
1;44700;SQUID_INK;1849;27;;;;;1851;6;1852;2;1853;25;1850.0;784.42578125
1;44700;RAINFOREST_RESIN;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;138.0
1;44800;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;138.0
1;44800;KELP;2034;25;;;;;2036;3;2037;25;;;2035.0;-148.5390625
1;44800;SQUID_INK;1849;25;;;;;1851;3;1852;25;;;1850.0;784.703125
1;44900;KELP;2034;23;;;;;2037;23;;;;;2035.5;-148.95703125
1;44900;SQUID_INK;1849;23;;;;;1852;23;;;;;1850.5;792.287109375
1;44900;RAINFOREST_RESIN;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;138.0
1;45000;SQUID_INK;1847;27;;;;;1850;28;;;;;1848.5;812.458984375
1;45000;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;138.0
1;45000;KELP;2034;27;;;;;2037;28;;;;;2035.5;-147.8515625
1;45100;KELP;2034;27;;;;;2037;27;;;;;2035.5;-152.845703125
